"","conv","QuestionID","HTMLID","ParticipantID","QuestionnaireID","Answer"
"11244","TS3010",355,"vraagPM","PARTICIPANT3","8","4"
"11245","TS3010",356,"vraagPM","PARTICIPANT4","8","4"
"11246","TS3010",357,"vraagPM","PARTICIPANT1","9",NA
"11247","TS3010",358,"vraagPM","PARTICIPANT2","9",NA
"11248","TS3010",359,"vraagPM","PARTICIPANT3","9",NA
"11249","TS3010",360,"vraagPM","PARTICIPANT4","9",NA
"11250","TS3011",361,"vraagPM","PARTICIPANT1","1",NA
"11251","TS3011",362,"vraagPM","PARTICIPANT2","1",NA
"11252","TS3011",363,"vraagPM","PARTICIPANT3","1",NA
"11253","TS3011",364,"vraagPM","PARTICIPANT4","1",NA
"11254","TS3011",365,"vraagPM","PARTICIPANT1","3",NA
"11255","TS3011",366,"vraagPM","PARTICIPANT2","3",NA
"11256","TS3011",367,"vraagPM","PARTICIPANT3","3",NA
"11257","TS3011",368,"vraagPM","PARTICIPANT4","3",NA
"11258","TS3011",369,"vraagPM","PARTICIPANT1","5",NA
"11259","TS3011",370,"vraagPM","PARTICIPANT2","5",NA
"11260","TS3011",371,"vraagPM","PARTICIPANT3","5",NA
"11261","TS3011",372,"vraagPM","PARTICIPANT4","5",NA
"11262","TS3011",373,"vraagPM","PARTICIPANT1","7",NA
"11263","TS3011",374,"vraagPM","PARTICIPANT2","7",NA
"11264","TS3011",375,"vraagPM","PARTICIPANT3","7",NA
"11265","TS3011",376,"vraagPM","PARTICIPANT4","7",NA
"11266","TS3011",377,"vraagPM","PARTICIPANT1","2","4"
"11267","TS3011",378,"vraagPM","PARTICIPANT2","2","4"
"11268","TS3011",379,"vraagPM","PARTICIPANT3","2","3"
"11269","TS3011",380,"vraagPM","PARTICIPANT4","2","4"
"11270","TS3011",381,"vraagPM","PARTICIPANT1","4","4"
"11271","TS3011",382,"vraagPM","PARTICIPANT2","4","4"
"11272","TS3011",383,"vraagPM","PARTICIPANT3","4","1"
"11273","TS3011",384,"vraagPM","PARTICIPANT4","4","1"
"11274","TS3011",385,"vraagPM","PARTICIPANT1","6","3"
"11275","TS3011",386,"vraagPM","PARTICIPANT2","6","2"
"11276","TS3011",387,"vraagPM","PARTICIPANT3","6","1"
"11277","TS3011",388,"vraagPM","PARTICIPANT4","6","1"
"11278","TS3011",389,"vraagPM","PARTICIPANT1","8","4"
"11279","TS3011",390,"vraagPM","PARTICIPANT2","8","2"
"11280","TS3011",391,"vraagPM","PARTICIPANT3","8","4"
"11281","TS3011",392,"vraagPM","PARTICIPANT4","8","3"
"11282","TS3011",393,"vraagPM","PARTICIPANT1","9",NA
"11283","TS3011",394,"vraagPM","PARTICIPANT2","9",NA
"11284","TS3011",395,"vraagPM","PARTICIPANT3","9",NA
"11285","TS3011",396,"vraagPM","PARTICIPANT4","9",NA
"11286","TS3012",397,"vraagPM","PARTICIPANT1","1",NA
"11287","TS3012",398,"vraagPM","PARTICIPANT2","1",NA
"11288","TS3012",399,"vraagPM","PARTICIPANT3","1",NA
"11289","TS3012",400,"vraagPM","PARTICIPANT4","1",NA
"11290","TS3012",401,"vraagPM","PARTICIPANT1","3",NA
"11291","TS3012",402,"vraagPM","PARTICIPANT2","3",NA
"11292","TS3012",403,"vraagPM","PARTICIPANT3","3",NA
"11293","TS3012",404,"vraagPM","PARTICIPANT4","3",NA
"11294","TS3012",405,"vraagPM","PARTICIPANT1","5",NA
"11295","TS3012",406,"vraagPM","PARTICIPANT2","5",NA
"11296","TS3012",407,"vraagPM","PARTICIPANT3","5",NA
"11297","TS3012",408,"vraagPM","PARTICIPANT4","5",NA
"11298","TS3012",409,"vraagPM","PARTICIPANT1","7",NA
"11299","TS3012",410,"vraagPM","PARTICIPANT2","7",NA
"11300","TS3012",411,"vraagPM","PARTICIPANT3","7",NA
"11301","TS3012",412,"vraagPM","PARTICIPANT4","7",NA
"11302","TS3012",413,"vraagPM","PARTICIPANT1","2","4"
"11303","TS3012",414,"vraagPM","PARTICIPANT2","2","1"
"11304","TS3012",415,"vraagPM","PARTICIPANT3","2","4"
"11305","TS3012",416,"vraagPM","PARTICIPANT4","2","4"
"11306","TS3012",417,"vraagPM","PARTICIPANT1","4","1"
"11307","TS3012",418,"vraagPM","PARTICIPANT2","4","1"
"11308","TS3012",419,"vraagPM","PARTICIPANT3","4","4"
"11309","TS3012",420,"vraagPM","PARTICIPANT4","4","4"
"11310","TS3012",421,"vraagPM","PARTICIPANT1","6","2"
"11311","TS3012",422,"vraagPM","PARTICIPANT2","6","1"
"11312","TS3012",423,"vraagPM","PARTICIPANT3","6","4"
"11313","TS3012",424,"vraagPM","PARTICIPANT4","6","4"
"11314","TS3012",425,"vraagPM","PARTICIPANT1","8","4"
"11315","TS3012",426,"vraagPM","PARTICIPANT2","8","1"
"11316","TS3012",427,"vraagPM","PARTICIPANT3","8","4"
"11317","TS3012",428,"vraagPM","PARTICIPANT4","8","4"
"11318","TS3012",429,"vraagPM","PARTICIPANT1","9",NA
"11319","TS3012",430,"vraagPM","PARTICIPANT2","9",NA
"11320","TS3012",431,"vraagPM","PARTICIPANT3","9",NA
"11321","TS3012",432,"vraagPM","PARTICIPANT4","9",NA
"11322","TS3003",73,"vraagID","PARTICIPANT1","1",NA
"11323","TS3003",74,"vraagID","PARTICIPANT2","1",NA
"11324","TS3003",75,"vraagID","PARTICIPANT3","1",NA
"11325","TS3003",76,"vraagID","PARTICIPANT4","1",NA
"11326","TS3003",77,"vraagID","PARTICIPANT1","3",NA
"11327","TS3003",78,"vraagID","PARTICIPANT2","3",NA
"11328","TS3003",79,"vraagID","PARTICIPANT3","3",NA
"11329","TS3003",80,"vraagID","PARTICIPANT4","3",NA
"11330","TS3003",81,"vraagID","PARTICIPANT1","5",NA
"11331","TS3003",82,"vraagID","PARTICIPANT2","5",NA
"11332","TS3003",83,"vraagID","PARTICIPANT3","5",NA
"11333","TS3003",84,"vraagID","PARTICIPANT4","5",NA
"11334","TS3003",85,"vraagID","PARTICIPANT1","7",NA
"11335","TS3003",86,"vraagID","PARTICIPANT2","7",NA
"11336","TS3003",87,"vraagID","PARTICIPANT3","7",NA
"11337","TS3003",88,"vraagID","PARTICIPANT4","7",NA
"11338","TS3003",89,"vraagID","PARTICIPANT1","2","2"
"11339","TS3003",90,"vraagID","PARTICIPANT2","2","1"
"11340","TS3003",91,"vraagID","PARTICIPANT3","2","3"
"11341","TS3003",92,"vraagID","PARTICIPANT4","2","1"
"11342","TS3003",93,"vraagID","PARTICIPANT1","4","2"
"11343","TS3003",94,"vraagID","PARTICIPANT2","4","3"
"11344","TS3003",95,"vraagID","PARTICIPANT3","4","2"
"11345","TS3003",96,"vraagID","PARTICIPANT4","4","2"
"11346","TS3003",97,"vraagID","PARTICIPANT1","6","4"
"11347","TS3003",98,"vraagID","PARTICIPANT2","6","2"
"11348","TS3003",99,"vraagID","PARTICIPANT3","6","3"
"11349","TS3003",100,"vraagID","PARTICIPANT4","6","2"
"11350","TS3003",101,"vraagID","PARTICIPANT1","8","3"
"11351","TS3003",102,"vraagID","PARTICIPANT2","8","3"
"11352","TS3003",103,"vraagID","PARTICIPANT3","8","3"
"11353","TS3003",104,"vraagID","PARTICIPANT4","8","3"
"11354","TS3003",105,"vraagID","PARTICIPANT1","9",NA
"11355","TS3003",106,"vraagID","PARTICIPANT2","9",NA
"11356","TS3003",107,"vraagID","PARTICIPANT3","9",NA
"11357","TS3003",108,"vraagID","PARTICIPANT4","9",NA
"11358","TS3004",109,"vraagID","PARTICIPANT1","1",NA
"11359","TS3004",110,"vraagID","PARTICIPANT2","1",NA
"11360","TS3004",111,"vraagID","PARTICIPANT3","1",NA
"11361","TS3004",112,"vraagID","PARTICIPANT4","1",NA
"11362","TS3004",113,"vraagID","PARTICIPANT1","3",NA
"11363","TS3004",114,"vraagID","PARTICIPANT2","3",NA
"11364","TS3004",115,"vraagID","PARTICIPANT3","3",NA
"11365","TS3004",116,"vraagID","PARTICIPANT4","3",NA
"11366","TS3004",117,"vraagID","PARTICIPANT1","5",NA
"11367","TS3004",118,"vraagID","PARTICIPANT2","5",NA
"11368","TS3004",119,"vraagID","PARTICIPANT3","5",NA
"11369","TS3004",120,"vraagID","PARTICIPANT4","5",NA
"11370","TS3004",121,"vraagID","PARTICIPANT1","7",NA
"11371","TS3004",122,"vraagID","PARTICIPANT2","7",NA
"11372","TS3004",123,"vraagID","PARTICIPANT3","7",NA
"11373","TS3004",124,"vraagID","PARTICIPANT4","7",NA
"11374","TS3004",125,"vraagID","PARTICIPANT1","2","1"
"11375","TS3004",126,"vraagID","PARTICIPANT2","2","2"
"11376","TS3004",127,"vraagID","PARTICIPANT3","2","4"
"11377","TS3004",128,"vraagID","PARTICIPANT4","2","2"
"11378","TS3004",129,"vraagID","PARTICIPANT1","4","1"
"11379","TS3004",130,"vraagID","PARTICIPANT2","4","2"
"11380","TS3004",131,"vraagID","PARTICIPANT3","4","4"
"11381","TS3004",132,"vraagID","PARTICIPANT4","4","3"
"11382","TS3004",133,"vraagID","PARTICIPANT1","6","2"
"11383","TS3004",134,"vraagID","PARTICIPANT2","6","3"
"11384","TS3004",135,"vraagID","PARTICIPANT3","6","2"
"11385","TS3004",136,"vraagID","PARTICIPANT4","6","3"
"11386","TS3004",137,"vraagID","PARTICIPANT1","8","1"
"11387","TS3004",138,"vraagID","PARTICIPANT2","8","3"
"11388","TS3004",139,"vraagID","PARTICIPANT3","8","3"
"11389","TS3004",140,"vraagID","PARTICIPANT4","8","4"
"11390","TS3004",141,"vraagID","PARTICIPANT1","9",NA
"11391","TS3004",142,"vraagID","PARTICIPANT2","9",NA
"11392","TS3004",143,"vraagID","PARTICIPANT3","9",NA
"11393","TS3004",144,"vraagID","PARTICIPANT4","9",NA
"11394","TS3005",145,"vraagID","PARTICIPANT1","1",NA
"11395","TS3005",146,"vraagID","PARTICIPANT2","1",NA
"11396","TS3005",147,"vraagID","PARTICIPANT3","1",NA
"11397","TS3005",148,"vraagID","PARTICIPANT4","1",NA
"11398","TS3005",149,"vraagID","PARTICIPANT1","3",NA
"11399","TS3005",150,"vraagID","PARTICIPANT2","3",NA
"11400","TS3005",151,"vraagID","PARTICIPANT3","3",NA
"11401","TS3005",152,"vraagID","PARTICIPANT4","3",NA
"11402","TS3005",153,"vraagID","PARTICIPANT1","5",NA
"11403","TS3005",154,"vraagID","PARTICIPANT2","5",NA
"11404","TS3005",155,"vraagID","PARTICIPANT3","5",NA
"11405","TS3005",156,"vraagID","PARTICIPANT4","5",NA
"11406","TS3005",157,"vraagID","PARTICIPANT1","7",NA
"11407","TS3005",158,"vraagID","PARTICIPANT2","7",NA
"11408","TS3005",159,"vraagID","PARTICIPANT3","7",NA
"11409","TS3005",160,"vraagID","PARTICIPANT4","7",NA
"11410","TS3005",161,"vraagID","PARTICIPANT1","2","3"
"11411","TS3005",162,"vraagID","PARTICIPANT2","2","2"
"11412","TS3005",163,"vraagID","PARTICIPANT3","2","4"
"11413","TS3005",164,"vraagID","PARTICIPANT4","2","2"
"11414","TS3005",165,"vraagID","PARTICIPANT1","4","4"
"11415","TS3005",166,"vraagID","PARTICIPANT2","4","2"
"11416","TS3005",167,"vraagID","PARTICIPANT3","4","2"
"11417","TS3005",168,"vraagID","PARTICIPANT4","4","3"
"11418","TS3005",169,"vraagID","PARTICIPANT1","6","4"
"11419","TS3005",170,"vraagID","PARTICIPANT2","6","3"
"11420","TS3005",171,"vraagID","PARTICIPANT3","6","4"
"11421","TS3005",172,"vraagID","PARTICIPANT4","6","3"
"11422","TS3005",173,"vraagID","PARTICIPANT1","8","4"
"11423","TS3005",174,"vraagID","PARTICIPANT2","8","2"
"11424","TS3005",175,"vraagID","PARTICIPANT3","8","4"
"11425","TS3005",176,"vraagID","PARTICIPANT4","8","4"
"11426","TS3005",177,"vraagID","PARTICIPANT1","9",NA
"11427","TS3005",178,"vraagID","PARTICIPANT2","9",NA
"11428","TS3005",179,"vraagID","PARTICIPANT3","9",NA
"11429","TS3005",180,"vraagID","PARTICIPANT4","9",NA
"11430","TS3006",181,"vraagID","PARTICIPANT1","1",NA
"11431","TS3006",182,"vraagID","PARTICIPANT2","1",NA
"11432","TS3006",183,"vraagID","PARTICIPANT3","1",NA
"11433","TS3006",184,"vraagID","PARTICIPANT4","1",NA
"11434","TS3006",185,"vraagID","PARTICIPANT1","3",NA
"11435","TS3006",186,"vraagID","PARTICIPANT2","3",NA
"11436","TS3006",187,"vraagID","PARTICIPANT3","3",NA
"11437","TS3006",188,"vraagID","PARTICIPANT4","3",NA
"11438","TS3006",189,"vraagID","PARTICIPANT1","5",NA
"11439","TS3006",190,"vraagID","PARTICIPANT2","5",NA
"11440","TS3006",191,"vraagID","PARTICIPANT3","5",NA
"11441","TS3006",192,"vraagID","PARTICIPANT4","5",NA
"11442","TS3006",193,"vraagID","PARTICIPANT1","7",NA
"11443","TS3006",194,"vraagID","PARTICIPANT2","7",NA
"11444","TS3006",195,"vraagID","PARTICIPANT3","7",NA
"11445","TS3006",196,"vraagID","PARTICIPANT4","7",NA
"11446","TS3006",197,"vraagID","PARTICIPANT1","2","1"
"11447","TS3006",198,"vraagID","PARTICIPANT2","2","1"
"11448","TS3006",199,"vraagID","PARTICIPANT3","2","3"
"11449","TS3006",200,"vraagID","PARTICIPANT4","2","1"
"11450","TS3006",201,"vraagID","PARTICIPANT1","4","1"
"11451","TS3006",202,"vraagID","PARTICIPANT2","4","1"
"11452","TS3006",203,"vraagID","PARTICIPANT3","4","2"
"11453","TS3006",204,"vraagID","PARTICIPANT4","4","2"
"11454","TS3006",205,"vraagID","PARTICIPANT1","6","3"
"11455","TS3006",206,"vraagID","PARTICIPANT2","6","2"
"11456","TS3006",207,"vraagID","PARTICIPANT3","6","4"
"11457","TS3006",208,"vraagID","PARTICIPANT4","6","4"
"11458","TS3006",209,"vraagID","PARTICIPANT1","8","1"
"11459","TS3006",210,"vraagID","PARTICIPANT2","8","2"
"11460","TS3006",211,"vraagID","PARTICIPANT3","8","3"
"11461","TS3006",212,"vraagID","PARTICIPANT4","8","3"
"11462","TS3006",213,"vraagID","PARTICIPANT1","9",NA
"11463","TS3006",214,"vraagID","PARTICIPANT2","9",NA
"11464","TS3006",215,"vraagID","PARTICIPANT3","9",NA
"11465","TS3006",216,"vraagID","PARTICIPANT4","9",NA
"11466","TS3007",217,"vraagID","PARTICIPANT1","1",NA
"11467","TS3007",218,"vraagID","PARTICIPANT2","1",NA
"11468","TS3007",219,"vraagID","PARTICIPANT3","1",NA
"11469","TS3007",220,"vraagID","PARTICIPANT4","1",NA
"11470","TS3007",221,"vraagID","PARTICIPANT1","3",NA
"11471","TS3007",222,"vraagID","PARTICIPANT2","3",NA
"11472","TS3007",223,"vraagID","PARTICIPANT3","3",NA
"11473","TS3007",224,"vraagID","PARTICIPANT4","3",NA
"11474","TS3007",225,"vraagID","PARTICIPANT1","5",NA
"11475","TS3007",226,"vraagID","PARTICIPANT2","5",NA
"11476","TS3007",227,"vraagID","PARTICIPANT3","5",NA
"11477","TS3007",228,"vraagID","PARTICIPANT4","5",NA
"11478","TS3007",229,"vraagID","PARTICIPANT1","7",NA
"11479","TS3007",230,"vraagID","PARTICIPANT2","7",NA
"11480","TS3007",231,"vraagID","PARTICIPANT3","7",NA
"11481","TS3007",232,"vraagID","PARTICIPANT4","7",NA
"11482","TS3007",233,"vraagID","PARTICIPANT1","2","1"
"11483","TS3007",234,"vraagID","PARTICIPANT2","2","3"
"11484","TS3007",235,"vraagID","PARTICIPANT3","2","1"
"11485","TS3007",236,"vraagID","PARTICIPANT4","2","2"
"11486","TS3007",237,"vraagID","PARTICIPANT1","4","3"
"11487","TS3007",238,"vraagID","PARTICIPANT2","4","3"
"11488","TS3007",239,"vraagID","PARTICIPANT3","4","2"
"11489","TS3007",240,"vraagID","PARTICIPANT4","4","2"
"11490","TS3007",241,"vraagID","PARTICIPANT1","6","3"
"11491","TS3007",242,"vraagID","PARTICIPANT2","6","2"
"11492","TS3007",243,"vraagID","PARTICIPANT3","6","3"
"11493","TS3007",244,"vraagID","PARTICIPANT4","6","3"
"11494","TS3007",245,"vraagID","PARTICIPANT1","8","4"
"11495","TS3007",246,"vraagID","PARTICIPANT2","8","4"
"11496","TS3007",247,"vraagID","PARTICIPANT3","8","2"
"11497","TS3007",248,"vraagID","PARTICIPANT4","8","2"
"11498","TS3007",249,"vraagID","PARTICIPANT1","9",NA
"11499","TS3007",250,"vraagID","PARTICIPANT2","9",NA
"11500","TS3007",251,"vraagID","PARTICIPANT3","9",NA
"11501","TS3007",252,"vraagID","PARTICIPANT4","9",NA
"11502","TS3008",253,"vraagID","PARTICIPANT1","1",NA
"11503","TS3008",254,"vraagID","PARTICIPANT2","1",NA
"11504","TS3008",255,"vraagID","PARTICIPANT3","1",NA
"11505","TS3008",256,"vraagID","PARTICIPANT4","1",NA
"11506","TS3008",257,"vraagID","PARTICIPANT1","3",NA
"11507","TS3008",258,"vraagID","PARTICIPANT2","3",NA
"11508","TS3008",259,"vraagID","PARTICIPANT3","3",NA
"11509","TS3008",260,"vraagID","PARTICIPANT4","3",NA
"11510","TS3008",261,"vraagID","PARTICIPANT1","5",NA
"11511","TS3008",262,"vraagID","PARTICIPANT2","5",NA
"11512","TS3008",263,"vraagID","PARTICIPANT3","5",NA
"11513","TS3008",264,"vraagID","PARTICIPANT4","5",NA
"11514","TS3008",265,"vraagID","PARTICIPANT1","7",NA
"11515","TS3008",266,"vraagID","PARTICIPANT2","7",NA
"11516","TS3008",267,"vraagID","PARTICIPANT3","7",NA
"11517","TS3008",268,"vraagID","PARTICIPANT4","7",NA
"11518","TS3008",269,"vraagID","PARTICIPANT1","2","1"
"11519","TS3008",270,"vraagID","PARTICIPANT2","2","3"
"11520","TS3008",271,"vraagID","PARTICIPANT3","2","1"
"11521","TS3008",272,"vraagID","PARTICIPANT4","2","1"
"11522","TS3008",273,"vraagID","PARTICIPANT1","4","1"
"11523","TS3008",274,"vraagID","PARTICIPANT2","4","4"
"11524","TS3008",275,"vraagID","PARTICIPANT3","4","1"
"11525","TS3008",276,"vraagID","PARTICIPANT4","4","1"
"11526","TS3008",277,"vraagID","PARTICIPANT1","6","2"
"11527","TS3008",278,"vraagID","PARTICIPANT2","6","2"
"11528","TS3008",279,"vraagID","PARTICIPANT3","6","2"
"11529","TS3008",280,"vraagID","PARTICIPANT4","6","1"
"11530","TS3008",281,"vraagID","PARTICIPANT1","8","2"
"11531","TS3008",282,"vraagID","PARTICIPANT2","8","3"
"11532","TS3008",283,"vraagID","PARTICIPANT3","8","3"
"11533","TS3008",284,"vraagID","PARTICIPANT4","8","1"
"11534","TS3008",285,"vraagID","PARTICIPANT1","9",NA
"11535","TS3008",286,"vraagID","PARTICIPANT2","9",NA
"11536","TS3008",287,"vraagID","PARTICIPANT3","9",NA
"11537","TS3008",288,"vraagID","PARTICIPANT4","9",NA
"11538","TS3009",289,"vraagID","PARTICIPANT1","1",NA
"11539","TS3009",290,"vraagID","PARTICIPANT2","1",NA
"11540","TS3009",291,"vraagID","PARTICIPANT3","1",NA
"11541","TS3009",292,"vraagID","PARTICIPANT4","1",NA
"11542","TS3009",293,"vraagID","PARTICIPANT1","3",NA
"11543","TS3009",294,"vraagID","PARTICIPANT2","3",NA
"11544","TS3009",295,"vraagID","PARTICIPANT3","3",NA
"11545","TS3009",296,"vraagID","PARTICIPANT4","3",NA
"11546","TS3009",297,"vraagID","PARTICIPANT1","5",NA
"11547","TS3009",298,"vraagID","PARTICIPANT2","5",NA
"11548","TS3009",299,"vraagID","PARTICIPANT3","5",NA
"11549","TS3009",300,"vraagID","PARTICIPANT4","5",NA
"11550","TS3009",301,"vraagID","PARTICIPANT1","7",NA
"11551","TS3009",302,"vraagID","PARTICIPANT2","7",NA
"11552","TS3009",303,"vraagID","PARTICIPANT3","7",NA
"11553","TS3009",304,"vraagID","PARTICIPANT4","7",NA
"11554","TS3009",305,"vraagID","PARTICIPANT1","2","2"
"11555","TS3009",306,"vraagID","PARTICIPANT2","2","3"
"11556","TS3009",307,"vraagID","PARTICIPANT3","2","1"
"11557","TS3009",308,"vraagID","PARTICIPANT4","2","3"
"11558","TS3009",309,"vraagID","PARTICIPANT1","4","2"
"11559","TS3009",310,"vraagID","PARTICIPANT2","4","2"
"11560","TS3009",311,"vraagID","PARTICIPANT3","4","2"
"11561","TS3009",312,"vraagID","PARTICIPANT4","4","4"
"11562","TS3009",313,"vraagID","PARTICIPANT1","6","1"
"11563","TS3009",314,"vraagID","PARTICIPANT2","6","3"
"11564","TS3009",315,"vraagID","PARTICIPANT3","6","3"
"11565","TS3009",316,"vraagID","PARTICIPANT4","6","4"
"11566","TS3009",317,"vraagID","PARTICIPANT1","8","4"
"11567","TS3009",318,"vraagID","PARTICIPANT2","8","4"
"11568","TS3009",319,"vraagID","PARTICIPANT3","8","2"
"11569","TS3009",320,"vraagID","PARTICIPANT4","8","4"
"11570","TS3009",321,"vraagID","PARTICIPANT1","9",NA
"11571","TS3009",322,"vraagID","PARTICIPANT2","9",NA
"11572","TS3009",323,"vraagID","PARTICIPANT3","9",NA
"11573","TS3009",324,"vraagID","PARTICIPANT4","9",NA
"11574","TS3010",325,"vraagID","PARTICIPANT1","1",NA
"11575","TS3010",326,"vraagID","PARTICIPANT2","1",NA
"11576","TS3010",327,"vraagID","PARTICIPANT3","1",NA
"11577","TS3010",328,"vraagID","PARTICIPANT4","1",NA
"11578","TS3010",329,"vraagID","PARTICIPANT1","3",NA
"11579","TS3010",330,"vraagID","PARTICIPANT2","3",NA
"11580","TS3010",331,"vraagID","PARTICIPANT3","3",NA
"11581","TS3010",332,"vraagID","PARTICIPANT4","3",NA
"11582","TS3010",333,"vraagID","PARTICIPANT1","5",NA
"11583","TS3010",334,"vraagID","PARTICIPANT2","5",NA
"11584","TS3010",335,"vraagID","PARTICIPANT3","5",NA
"11585","TS3010",336,"vraagID","PARTICIPANT4","5",NA
"11586","TS3010",337,"vraagID","PARTICIPANT1","7",NA
"11587","TS3010",338,"vraagID","PARTICIPANT2","7",NA
"11588","TS3010",339,"vraagID","PARTICIPANT3","7",NA
"11589","TS3010",340,"vraagID","PARTICIPANT4","7",NA
"11590","TS3010",341,"vraagID","PARTICIPANT1","2","3"
"11591","TS3010",342,"vraagID","PARTICIPANT2","2","4"
"11592","TS3010",343,"vraagID","PARTICIPANT3","2","3"
"11593","TS3010",344,"vraagID","PARTICIPANT4","2","3"
"11594","TS3010",345,"vraagID","PARTICIPANT1","4","3"
"11595","TS3010",346,"vraagID","PARTICIPANT2","4","2"
"11596","TS3010",347,"vraagID","PARTICIPANT3","4","2"
"11597","TS3010",348,"vraagID","PARTICIPANT4","4","3"
"11598","TS3010",349,"vraagID","PARTICIPANT1","6","1"
"11599","TS3010",350,"vraagID","PARTICIPANT2","6","3"
"11600","TS3010",351,"vraagID","PARTICIPANT3","6","4"
"11601","TS3010",352,"vraagID","PARTICIPANT4","6","3"
"11602","TS3010",353,"vraagID","PARTICIPANT1","8","2"
"11603","TS3010",354,"vraagID","PARTICIPANT2","8","3"
"11604","TS3010",355,"vraagID","PARTICIPANT3","8","1"
"11605","TS3010",356,"vraagID","PARTICIPANT4","8","3"
"11606","TS3010",357,"vraagID","PARTICIPANT1","9",NA
"11607","TS3010",358,"vraagID","PARTICIPANT2","9",NA
"11608","TS3010",359,"vraagID","PARTICIPANT3","9",NA
"11609","TS3010",360,"vraagID","PARTICIPANT4","9",NA
"11610","TS3011",361,"vraagID","PARTICIPANT1","1",NA
"11611","TS3011",362,"vraagID","PARTICIPANT2","1",NA
"11612","TS3011",363,"vraagID","PARTICIPANT3","1",NA
"11613","TS3011",364,"vraagID","PARTICIPANT4","1",NA
"11614","TS3011",365,"vraagID","PARTICIPANT1","3",NA
"11615","TS3011",366,"vraagID","PARTICIPANT2","3",NA
"11616","TS3011",367,"vraagID","PARTICIPANT3","3",NA
"11617","TS3011",368,"vraagID","PARTICIPANT4","3",NA
"11618","TS3011",369,"vraagID","PARTICIPANT1","5",NA
"11619","TS3011",370,"vraagID","PARTICIPANT2","5",NA
"11620","TS3011",371,"vraagID","PARTICIPANT3","5",NA
"11621","TS3011",372,"vraagID","PARTICIPANT4","5",NA
"11622","TS3011",373,"vraagID","PARTICIPANT1","7",NA
"11623","TS3011",374,"vraagID","PARTICIPANT2","7",NA
"11624","TS3011",375,"vraagID","PARTICIPANT3","7",NA
"11625","TS3011",376,"vraagID","PARTICIPANT4","7",NA
"11626","TS3011",377,"vraagID","PARTICIPANT1","2","3"
"11627","TS3011",378,"vraagID","PARTICIPANT2","2","3"
"11628","TS3011",379,"vraagID","PARTICIPANT3","2","4"
"11629","TS3011",380,"vraagID","PARTICIPANT4","2","2"
"11630","TS3011",381,"vraagID","PARTICIPANT1","4","3"
"11631","TS3011",382,"vraagID","PARTICIPANT2","4","2"
"11632","TS3011",383,"vraagID","PARTICIPANT3","4","4"
"11633","TS3011",384,"vraagID","PARTICIPANT4","4","4"
"11634","TS3011",385,"vraagID","PARTICIPANT1","6","4"
"11635","TS3011",386,"vraagID","PARTICIPANT2","6","4"
"11636","TS3011",387,"vraagID","PARTICIPANT3","6","4"
"11637","TS3011",388,"vraagID","PARTICIPANT4","6","4"
"11638","TS3011",389,"vraagID","PARTICIPANT1","8","3"
"11639","TS3011",390,"vraagID","PARTICIPANT2","8","3"
"11640","TS3011",391,"vraagID","PARTICIPANT3","8","3"
"11641","TS3011",392,"vraagID","PARTICIPANT4","8","4"
"11642","TS3011",393,"vraagID","PARTICIPANT1","9",NA
"11643","TS3011",394,"vraagID","PARTICIPANT2","9",NA
"11644","TS3011",395,"vraagID","PARTICIPANT3","9",NA
"11645","TS3011",396,"vraagID","PARTICIPANT4","9",NA
"11646","TS3012",397,"vraagID","PARTICIPANT1","1",NA
"11647","TS3012",398,"vraagID","PARTICIPANT2","1",NA
"11648","TS3012",399,"vraagID","PARTICIPANT3","1",NA
"11649","TS3012",400,"vraagID","PARTICIPANT4","1",NA
"11650","TS3012",401,"vraagID","PARTICIPANT1","3",NA
"11651","TS3012",402,"vraagID","PARTICIPANT2","3",NA
"11652","TS3012",403,"vraagID","PARTICIPANT3","3",NA
"11653","TS3012",404,"vraagID","PARTICIPANT4","3",NA
"11654","TS3012",405,"vraagID","PARTICIPANT1","5",NA
"11655","TS3012",406,"vraagID","PARTICIPANT2","5",NA
"11656","TS3012",407,"vraagID","PARTICIPANT3","5",NA
"11657","TS3012",408,"vraagID","PARTICIPANT4","5",NA
"11658","TS3012",409,"vraagID","PARTICIPANT1","7",NA
"11659","TS3012",410,"vraagID","PARTICIPANT2","7",NA
"11660","TS3012",411,"vraagID","PARTICIPANT3","7",NA
"11661","TS3012",412,"vraagID","PARTICIPANT4","7",NA
"11662","TS3012",413,"vraagID","PARTICIPANT1","2","1"
"11663","TS3012",414,"vraagID","PARTICIPANT2","2","2"
"11664","TS3012",415,"vraagID","PARTICIPANT3","2","2"
"11665","TS3012",416,"vraagID","PARTICIPANT4","2","2"
"11666","TS3012",417,"vraagID","PARTICIPANT1","4","2"
"11667","TS3012",418,"vraagID","PARTICIPANT2","4","2"
"11668","TS3012",419,"vraagID","PARTICIPANT3","4","2"
"11669","TS3012",420,"vraagID","PARTICIPANT4","4","3"
"11670","TS3012",421,"vraagID","PARTICIPANT1","6","3"
"11671","TS3012",422,"vraagID","PARTICIPANT2","6","3"
"11672","TS3012",423,"vraagID","PARTICIPANT3","6","3"
"11673","TS3012",424,"vraagID","PARTICIPANT4","6","2"
"11674","TS3012",425,"vraagID","PARTICIPANT1","8","3"
"11675","TS3012",426,"vraagID","PARTICIPANT2","8","3"
"11676","TS3012",427,"vraagID","PARTICIPANT3","8","2"
